id,domain,url,crawled_date,ten,gia_ban,gia_lan_banh,nam_san_xuat,kieu_dang,tinh_trang,xuat_xu,tinh_thanh,quan_huyen,hop_so,nhien_lieu,mo_ta
af76e8e7-f4b1-457e-afd3-878ac9f1a77a,oto.com.vn,https://oto.com.vn/mua-ban-xe-ford-ranger-quang-binh/du-mau-xe-gia-tot-nhat-thi-truong-tra-gop-80-gia-tri-xe-goi-full-phu-kien-san-xe-giao-ngay-toi-tay-quy-khach-hang-aidxm22539771,1656780749.188972,ford ranger xls 2.2 4x2,662000000.0,704800000.0,2022,pick-up truck,mới,trong nước,quảng bình,, tự động,diesel,"Mua Ford Ranger  ở Quảng Bình .  Chính sách giá bán Ford Ranger XLS tháng 6/ 2022. + Ranger XLS 2.2L 4x2 AT (nâng cấp mới): 662 triệu. + Ranger XLS 2.2L 4x2 MT (nâng cấp mới): 642 triệu. Giá xe ưu đãi tốt nhất phụ thuộc thời điểm khách hàng đặt xe giữ giá, giữ xuất giao trước hoặc lấy xe giao ngay. Hỗ trợ vay đến 80% giá xe; Lãi suất hấp dẫn, thời hạn tối đa 8 năm. Chỉ cần hộ khẩu và CMND. Không cần chứng minh thu nhập. (3 ngày nhận xe ngay). Hỗ trợ đăng ký, đăng kiểm, giao xe tận nhà. Thủ tục đơn giản, nhanh gọn, tiết kiệm thời gian cho quý khách. Cam kết khách hàng sẽ nhận được quyền lợi tối đa nhất. Quý khách có kế hoạch lấy xe vui lòng đặt sớm để lấy xe tháng 6. Hãy gọi ngay: 0986612197 để TVBH tư vấn hỗ trợ báo giá tốt nhất. Hỗ trợ khách hàng đặt lấy xe trong thời gian này. - Bảo hành bảo dưỡng 3 năm/100.000km. - Có xe lái thử trải nghiệm miễn phí tại đại lý. - Sẵn xe, đủ màu giao ngay. Số lượng có hạn. - Chính sách giá bán hợp lý nhất cho quý khách đặt xe sớm. - Tặng gói phụ kiện, gói bảo hiểm hấp dẫn dành cho khách mua Ford Ranger ở Quảng Bình (tùy thời điểm). Lưu ý: Số lượng xe về đại lý ít nên quý khách hàng có nhu cầu vui lòng liên hệ đặt xe sớm. Để được giao xe đúng ngày. Liên hệ TVBH: 0986612197. Showrrom: 255 Quang Trung, Phú Hồng, Đồng Hới, Quảng Bình. Quý khách vui lòng, chúng tôi hạnh phúc! Trân trọng cảm ơn quý khách hàng đã xem tin và rất hân hạnh được phục vụ!"
808d84be-c0b3-45bd-a0c9-a28543ebdea2,oto.com.vn,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-200-hcm/sieu-luot-gia-re-bao-hanh-3-nam-aidxc22532304,1656780749.218773,mercedes benz glc 200 4matic,2089000000.0,2151000000.0,2021,suv,cũ,nhập khẩu,thành phố hồ chí minh,quận 7, tự động,xăng,"Mercedes-Benz GLC200 4MATIC Sx 2021 /Odo 10. 000 cây. Màu đen, nội thất đen. Sản xuất 2021. Xe lướt: 10.000 cây. Bảo hành chính hãng 3 năm không giới hạn km đến 2024. Giá: 2 tỷ 089 VNĐ. Bank hỗ trợ 70% _ 90% giá trị xe. Good Car cam kết: Không bị đâm đụng, không bị thủy kích, km chuẩn hộp số zin. Hỗ trợ hồ sơ khó, nợ xấu, hỗ trợ chứng minh thu nhập. Phát luôn có những chương trình và quà tặng tốt nhất cho khách hàng. Hotline: 0966876509 (Tấn Phát). ĐC: 290 Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp. Hồ Chí Minh. #Good_Car_Always_Like_New. #Mercedes_Benz GLC200_4MATIC. #Sản_xuất_2021. #Good_Car. #Xeluot."
7214e10a-c1f4-4483-8995-3d3408f4f68a,oto.com.vn,https://oto.com.vn/mua-ban-xe-peugeot-3008-bac-ninh/du-mau-giao-xe-trong-thang-6-tang-1-nam-bao-hiem-than-vo-aidxm22544475,1656780749.289634,peugeot 3008 allure,1114000000.0,1229000000.0,2022,suv,mới,nhập khẩu,bắc ninh,bắc ninh, tự động,xăng,"Peugeot Bắc Ninh có xe New Peugeot 3008 GT đủ màu giao xe trong tháng 6: - Hỗ trợ trả góp tối đa 80% giá trị xe. - Tặng ngay bộ phụ kiện cao cấp kèm theo xe: Bậc bước chân, thảm lót sàn, thảm lót cốp, dán phim Llumar (bảo hành 5 năm). - Giảm giá ngay xx triệu tiền mặt trừ ngay vào giá xe. - Bảo hành 5 năm chính hãng hoặc 150.000 km. - Hỗ trợ lái thử và giao xe tại nhà.   Peugeot 2008 Active: 759.000.000. Peugeot 2008 GT Line: 839.000.000. New Peugeot 3008 AT: 1.004.000.000. New Peugeot 3008 AL: 1.114.000.000. New Peugeot 3008 GT: 1.214.000.000. New Peugeot 5008 AL: 1.179.000.000. New Peugeot 5008 GT: 1.289.000.000.   Liên hệ em Thư Peugeot Bắc Ninh 0394430678.   Peugeot Bắc Ninh - Số 1, Đường Lê Thái Tổ (Vòng Xuyến Hòa Đình), Phường Võ Cường, Thành phố Bắc Ninh, Tỉnh Bắc Ninh."
0390ba1e-68c5-40d3-b751-fd8c768f6b5e,oto.com.vn,https://oto.com.vn/mua-ban-xe-toyota-fortuner-ha-noi/may-dau-so-tu-dong-nhap-khau-phap-ly-ro-rang-co-ho-tro-tra-gop-aidxc22526909,1656780749.831074,toyota fortuner 2.4g 4x2,1045000000.0,1086000000.0,2019,suv,cũ,nhập khẩu,hà nội,cầu giấy, tự động,diesel,"Giá nay chỉ còn 1.0xx triệu. Lợi thế: - Chỉ cần khoảng 350 triệu tiền mặt là lái xe về, còn lại trả dần! - Khuyến khích các bạn mang xe đến đại lý chính hãng để kiểm tra chất lượng cho minh bạch, an tâm! Tự tin cam kết (có ký nhận văn bản). 1. Động cơ, hộp số nguyên bản (không đâm đụng, không ngập nước... ). 2. Hợp pháp lý (không tranh chấp, không cầm cố, không phạt nguội). 3. Trả góp (lãi suất tốt nhất; Thủ tục nhanh). 4. Chân thành tư vấn tất cả vấn đề cả sau khi nhận xe! Gọi ngay số điện thoại phía dưới để xem xe và lái thử."
e3199063-f7a5-4d06-b7d6-b1b6e048d37f,oto.com.vn,https://oto.com.vn/mua-ban-xe-mitsubishi-triton-ha-noi/phap-ly-ro-rang-ho-tro-tra-gop-aidxc22521688,1656780749.856333,mitsubishi triton glx 2.5 mt 4x2,528000000.0,538700000.0,2019,pick-up truck,cũ,nhập khẩu,hà nội,cầu giấy, tay,diesel,"Giá nay chỉ còn 5. Xx triệu. Lợi thế: - Chỉ cần khoảng 176 triệu tiền mặt là lái xe về, còn lại trả dần! - Khuyến khích các bạn mang xe đến đại lý chính hãng để kiểm tra chất lượng cho minh bạch, an tâm! Tự tin cam kết (có ký nhận văn bản). 1. Động cơ, hộp số nguyên bản (không đâm đụng, không ngập nước... ). 2. Hợp pháp lý (không tranh chấp, không cầm cố, không phạt nguội). 3. Trả góp (lãi suất tốt nhất; Thủ tục nhanh). 4. Chân thành tư vấn tất cả vấn đề cả sau khi nhận xe! Gọi ngay số điện thoại phía dưới để xem xe và lái thử."
96553d7e-6415-454d-85d6-53b49b2393f9,oto.com.vn,https://oto.com.vn/mua-ban-xe-honda-cr-v-ha-noi/uu-dai-lon-chi-150tr-nhan-xe-ngay-full-pk-lai-suat-0-ho-tro-no-xau-gia-tot-aidxm22535000,1656780749.931655,honda cr v 2.0at,1018000000.0,1163000000.0,2022,suv,mới,trong nước,hà nội,cầu giấy, tự động,xăng,"Honda CR-V 2.0AT 2022 - Honda CRV AT 2022 ưu đãi lớn, chỉ 150tr nhận xe ngay, full PK, lãi suất 0%, hỗ trợ nợ xấu, giá tốtnhất miền Bắc.   Liên hệ em Yến: 0964099926.   Honda CR-V chưa khi nào hạ nhiệt, độc quyền ưu đãi lớn nhất lên đến gần 140tr đồng: - Hỗ trợ vay lên đến 90%. - Thời gian vay tối đa lên tới 8 năm. - Hỗ trợ ""đổi cũ lấy mới"" giá cao + tặng thêm đến 30 triệu. - Bảo hành 5 năm, miễn phí cứu hộ 24/7. - Hỗ trợ chứng minh thu nhập. - Tất toán bất cứ khi nào có tài chính. Lãi suất trừ dần đều. Vui lòng liên hệ với các đại lý Honda Mỹ Đình để có thông tin chi tiết nhất. Em Yến: 0964099926."
7f7b7a96-16c5-47b5-bed7-b82b45ad8245,oto.com.vn,https://oto.com.vn/mua-ban-xe-toyota-fortuner-ha-noi/may-dau-so-tu-dong-km-zin-1-chu-tu-dau-aidxc22534969,1656780749.969546,toyota fortuner 2.4g 4x2,1069000000.0,1110000000.0,2020,suv,cũ,trong nước,hà nội,cầu giấy, tự động,diesel,"Giá nay chỉ còn 1.089 triệu. Lợi thế: - Chỉ cần khoảng 363 triệu tiền mặt là lái xe về, còn lại trả dần! - Khuyến khích các bạn mang xe đến đại lý chính hãng để kiểm tra chất lượng cho minh bạch, an tâm! Tự tin cam kết (có ký nhận văn bản). 1. Động cơ, hộp số nguyên bản (không đâm đụng, không ngập nước... ). 2. Hợp pháp lý (không tranh chấp, không cầm cố, không phạt nguội). 3. Trả góp (lãi suất tốt nhất; Thủ tục nhanh). 4. Chân thành tư vấn tất cả vấn đề cả sau khi nhận xe! Gọi ngay số điện thoại phía dưới để xem xe và lái thử."
08b4b4aa-e6e2-4ace-8599-3b25e7581f9d,oto.com.vn,https://oto.com.vn/mua-ban-xe-peugeot-3008-binh-duong/tang-01-nam-bao-hiem-vat-chat-xe-coupon-tri-gia-15000000d-aidxm22532143,1656780750.084198,peugeot 3008 active,1019000000.0,1124000000.0,2022,suv,mới,trong nước,bình dương,thủ dầu một, tự động,xăng,"Peugeot 3008 - bộ 3 SUV thế hệ mới. Giá bán: - Peugeot 3008 AT: 1 tỉ 019 triệu đồng. - Peugeot 3008 AL: 1 tỉ 129 triệu đồng. - Peugeot 3008 GT: 1 tỉ 229 triệu đồng. Tính năng: - Cần số điện tử sang trọng. - Cốp sau đóng mở điện, rảnh tay. - Ghế lái chỉnh điện. - Sạc không dây tiện nghi. - Ngăn chứa đồ làm mát. - Lẩy chuyển số trên vô lăng. - Cảnh báo áp suất lốp. - Giới hạn tốc độ & điều khiển hành trình Cruise Control. - Cảm biến đỗ xe. Khuyến mại: - Bảo hành 05 năm hoặc 150.000km. - Bệ bước chân. - Bảo hiểm vật chất xe 01 năm. - Coupon dịch vụ 5.000.000 (quy đổi). - Coupon mua xe máy Django 10.000.000 (quy đổi). - Phim cách nhiệt Llumar Mỹ. - Thảm lót chân chính hãng Peugeot. - Lót cốp nhựa. - Dù che mưa chính hãng peugeot. - Xăng giao xe. Hỗ trợ: - Tư vấn và lái thử 24/7. - Trả góp ngân hàng lên đến 80% giá trị xe tối đa 8 năm. - Hỗ trợ lái thử, kí hợp đồng tại nhà. Liên hệ: Liên hệ em Hoa 0766577539 để được hỗ trợ. Showroom chính hãng Peugeot Bình Dương."
7583f50a-e44f-4907-ac14-8e055043ab7b,oto.com.vn,https://oto.com.vn/mua-ban-xe-mercedes-benz-e200-hcm/ho-tro-vay-70-aidxc22524227,1656780750.106125,mercedes benz e200 amg,1679000000.0,1733000000.0,2018,sedan,cũ,trong nước,thành phố hồ chí minh,quận 7, tự động,xăng,"Good Car về em E200 model 2018 siêu đẹp.   E200 Mecedes_Benz. Màu Đen/ đen. Sản xuất 2017. Siêu lứơt: 26.000 km. Giá bán: 1.679.000.000VND.   Good Car: Cam kết không đâm đụng, không ngập nước, km chuẩn. Bank hỗ trợ 70% giá trị xe.   Salon Ô Tô Good Car. ĐC: 290 Nguyễn Văn Linh, P Bình Thuận. Q7. TP. HCM.   #Good_Car_Always_Like_New. #E200 Mecedes_Benz. #Sản_xuất_2017. #Good_Car. #Always_Like_New."
130560a8-d7b6-4fb1-9823-7992a81fc564,oto.com.vn,https://oto.com.vn/mua-ban-xe-honda-civic-ha-noi/chay-5-van-km-aidxc22524192,1656780750.27692,honda civic 1.5 l,679000000.0,712600000.0,2018,sedan,cũ,trong nước,hà nội,, tự động,xăng,Honda Civic 2018  1.5 Turbo chạy 5 vạn km.  Xe độ 50tr tiền đồ. Hỗ trợ trả góp 70%. Giá 679tr.
e38296f6-247a-401d-b4e7-2c9c67021846,oto.com.vn,https://oto.com.vn/mua-ban-xe-mercedes-benz-c180-hcm/sieu-luot-sieu-moi-co-ho-tro-vay-aidxc22535003,1656780750.293226,mercedes benz c180 amg,1269000000.0,1314000000.0,2020,sedan,cũ,nhập khẩu,thành phố hồ chí minh,quận 7, tự động,xăng,"Mercedes-Benz C180 sx 2020 /Odo 8.000 miles. - Màu trắng, nội thất kem. - Sản xuất: 2020. - Xe mới lăn bánh: 8.000 miles. - Bảo hành chính hãng 3 năm không giới hạn km tới /2023. Giá: 1 tỷ 269tr VNĐ. Bank hỗ trợ 70% _ 90% giá trị xe. Good Car cam kết: Không bị đâm đụng, không bị thủy kích, km chuẩn hộp số zin. Hỗ trợ hồ sơ khó, nợ xấu, hỗ trợ chứng minh thu nhập.   Phát luôn có những chương trình và quà tặng tốt nhất cho khách hàng. Hotline: 0966876509 (Tấn Phát). 290 Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp. Hồ Chí Minh."
8ba06b07-86fc-4ead-ac59-d1ceaa73ced6,oto.com.vn,https://oto.com.vn/mua-ban-xe-honda-hr-v-ha-noi/tra-gop-90-san-xe-giao-ngay-ho-tro-lai-thu-aidxm22535005,1656780750.316456,honda hr v g,871000000.0,997900000.0,2022,suv,mới,trong nước,hà nội,cầu giấy, tự động,xăng,"Bán xe Honda HR-V sx 2022, xe màu trắng. - Hỗ trợ vay lên đến 90%. - Thời gian vay tối đa lên tới 8 năm. - Hỗ trợ ""đổi cũ lấy mới"" giá cao + tặng thêm đến 30 triệu. - Bảo hành 5 năm, miễn phí cứu hộ 24/7. - Hỗ trợ chứng minh thu nhập. - Tất toán bất cứ khi nào có tài chính. Lãi suất trừ dần đều. Vui lòng liên hệ với các đại lý Honda Mỹ Đình để có thông tin chi tiết nhất. Em Yến: 0964099926."
43e5f8f0-33f8-4918-abc5-4fa727e5658e,oto.com.vn,https://oto.com.vn/mua-ban-xe-ford-ranger-ha-noi/ho-tro-ngan-hang-70-aidxc22539655,1656780750.341651,ford ranger xls 2.2 4x2 mt,485000000.0,494800000.0,2016,pick-up truck,cũ,trong nước,hà nội,, tay,xăng,"Hàng mới về Ford Ranger XLS 2.2 MT 2016, 1 chủ từ mới. Đã cải tạo lên nắp thùng cao, vừa khám đăng kiểm xong, ghế da cao cấp... ⁃ Odo 8v6 km. ⁃ Chào 485tr. ⁃ Cam kết xe không ngập nước, bổ máy, bao check test theo yêu cầu. ⁃ Hỗ trợ trả góp toàn quốc lên tới 70% thủ tục sang tên nhanh gọn. Đặc biệt - Quý khách hàng sẽ được hưởng toàn bộ ưu đãi lớn khi mua xe thành công tại Tâm Đức Auto với đặc quyền là 1 năm chăm xe miễn phí. Liên hệ để biết thêm các ưu đãi hạng mục."
fa963f98-a40a-4464-9b7c-0756de3e8c33,oto.com.vn,https://oto.com.vn/mua-ban-xe-kia-morning-hung-yen/xe-tu-nhan-bien-89-xe-dep-khong-taxi-khong-co-loi-gi-ca-aidxc22535014,1656780750.371944,kia morning si 1.25 mt,178000000.0,182600000.0,2014,hatchback,cũ,trong nước,hưng yên,, tay,xăng,"Kia Morning 1.25 MT 2014 xe tư nhân, biển 89. Xe đẹp, không taxi, không có lỗi gì cả. Mọi chức năng hoạt động rất tốt. Ai cần liên hệ trực tiếp chủ. Giá: 0976488024. Xem xe ở Khoái Châu Hưng Yên."
8d051621-ff60-46a8-b851-3808f3252584,oto.com.vn,https://oto.com.vn/mua-ban-xe-honda-cr-v-ha-noi/chi-100tr-lan-banh-uu-dai-gan-200tr-full-phu-kien-lai-suat-0-ho-tro-no-xau-aidxm22534997,1656780750.402879,honda cr v 2.4at,1018000000.0,1163000000.0,2022,suv,mới,trong nước,hà nội,cầu giấy, tự động,xăng,"Honda CRV chỉ 100tr lăn bánh, đủ màu giao ngay, không CM thu nhập, ưu đãi gần 200tr, full phụ kiện, lãi suất 0%, hỗ trợ nợ xấu, xử lý hồ sơ nhanh. Liên hệ em Yến: 0964099926. Bán Honda CR-V ưu đãi gần 200tr, hỗ trợ thuế 100%, vay tối đa 80%, trả góp chỉ với 100 triệu, xe đủ màu, sẵn xe giao ngay. Honda CR-V chưa khi nào hạ nhiệt, độc quyền ưu đãi lớn nhất lên đến gần 200tr đồng: - Hỗ trợ vay lên đến 80%. - Thời gian vay tối đa lên tới 8 năm. - Hỗ trợ ""đổi cũ lấy mới"" giá cao + tặng thêm đến 30 triệu. - Bảo hành 5 năm, miễn phí cứu hộ 24/7. - Hỗ trợ chứng minh thu nhập. - Tất toán bất cứ khi nào có tài chính. Lãi suất trừ dần đều. Vui lòng liên hệ với các đại lý Honda Mỹ Đình để có thông tin chi tiết nhất. Em Yến: 0964099926."
3c2c7988-4b5b-4ed8-8e3f-fefcdee2d3ac,oto.com.vn,https://oto.com.vn/mua-ban-xe-vinfast-fadil-ha-noi/gia-tot-nhat-mien-bac-ho-tro-bank-len-den-90-kem-nhieu-qua-tang-dac-biet-aidxm22492815,1656780750.666653,vinfast fadil tiêu chuẩn,352500000.0,417100000.0,2022,hatchback,mới,trong nước,hà nội,cầu giấy, tự động,xăng,"Chính sách bán hàng tháng 6/2022: - Sẵn xe giao ngay - đủ màu - đủ phiên bản. - Nhận xe lăn bánh đi ngay từ 90.000.000 đồng. - Bảo hành 10 năm, miễn phí cứu hộ 24/7, miễn phí gửi xe tại Vincom, Vinhome... Đặc biệt khi quý khách hàng làm việc với em Linh 0962581482 (call/ Zalo) quý khách còn được hưởng thêm các quyền lợi sau: Đăng kí đăng kiểm thuận tiện, tránh biển xấu, lựa chọn màu xe theo mệnh. - Hỗ trợ trả góp từ 85 - 90% giá trị xe. - Hỗ trợ chứng minh thu nhập, xử lí hồ sơ xấu nhanh gọn. - Hỗ trợ thu cũ đổi mới giá tốt. Bảng giá xe Fadil mới nhất: - Fadil tiêu chuẩn - Base: 352.500.000đ. - Fadil nâng cao - Plus: 383.100.000đ. - Fadil cao cấp - Full: 419.100.000đ. Số lượng có hạn - Giao xe ngay đủ màu chỉ có tại đại lý chính hãng Vinfast Mỹ Đình. Tư vấn bán hàng Ms Linh: 0962581482. Vinfast MĐ hân hạnh hỗ trợ quý khách hàng. Địa chỉ: 8 Phạm Hùng, Mai Dịch, Cầu Giấy, Hà Nội."
65cdd6ef-232e-43c2-9eb6-14c4c87dcc89,oto.com.vn,https://oto.com.vn/mua-ban-xe-honda-accord-hcm/khuyen-mai-khung-sg-aidxm22532191,1656780750.686818,honda accord 1.5 turbo,1319000000.0,1473000000.0,2022,sedan,mới,nhập khẩu,thành phố hồ chí minh,tân bình, hỗn hợp,xăng,1/ Honda Accord khuyến mại hấp dẫn - đủ màu - giao ngay.   2/ Chỉ từ 198 triệu nhận xe ngay (liên hệ để tính phí ra biển số từng địa phương).   3/ Cập nhật báo giá: (liên hệ nhận ưu đãi). ✔Accord: 1319 triệu.   4/ Nhận đặt xe & tư vấn khuyến mãi (liên hệ nhận ưu đãi): ✔Ưu đãi tiền mặt. ✔Hỗ trợ bảo hiểm vật chất xe. ✔Tặng gói phụ kiện nâng cấp.   5/ Vay vốn linh hoạt: ✔Tỷ lệ vay đến 80 - 90% tổng giá trị xe. ✔Tối đa 96 tháng. ✔Hỗ trợ hồ sơ thủ tục nhanh chóng. Liên hệ ngay để được Ưu đãi tốt nhất từng thời điểm.
57bde0a3-6680-4ead-a62e-858136e238a0,oto.com.vn,https://oto.com.vn/mua-ban-xe-kia-sorento-hcm/xe-chay-it-noi-that-thom-mui-moi-aidxc22507511,1656780750.706305,kia sorento 2.5g signature awd (7 ghế),1229000000.0,1274000000.0,2021,suv,cũ,trong nước,thành phố hồ chí minh,quận 7, tự động,xăng,"Kia Sorento 2021 xe chạy ít nội thất thơm mùi mới. Odo: 8.000km siêu lướt. Giá: 1 tỷ 229tr. - Màu đỏ Sunset, nội thất kem. - Còn BH hãng đến 2024. Trang bị: Động cơ smart stream xăng 2.5l, hộp số 6 cấp, công suất 177 mã, có 4 chế độ vận hành + 3 chế độ lái địa hình, cam 360, Hud kính, phanh điện tử, 12 loa Bose....   Xe đẹp như xe mới, hàng hot nhanh tay.   Cam kết không đâm đụng, ngập nước. Hỗ trợ rút hồ sơ và sang tên trong ngày. Hỗ trợ trả góp, giao xe, test hãng toàn quốc.   Auto Nam Sài Gòn. 206 Nguyễn Văn Linh, P. Tân Thuận Tây, Q. 7."
945aaad8-ef4d-4077-b937-fb502debc6f2,oto.com.vn,https://oto.com.vn/mua-ban-xe-volvo-s90-hcm/mau-den-noi-that-den-aidxc22539581,1656780751.205343,volvo s90 inscription,1999000000.0,2059000000.0,2020,sedan,cũ,trong nước,thành phố hồ chí minh,, tự động,xăng,"Comingsoon. Volvo S90 model_2021. - Siêu lướt 7029km. - Màu đen, nội thất đen. - Sản xuất 2020. - Đăng ký: 25/8/2020. - Bảo hành 25/8/2023. Giá bán: 1.999.000.000VND.   Good Car: Cam kết không đâm đụng, không ngập nước, km chuẩn. Bank hỗ trợ 70% giá trị xe.   Salon Ô Tô Good Car: 290 Nguyễn Văn Linh, P Bình Thuận, Q7, TP. HCM. #Good_Car_Always_Like_New. #S90_VOLVO. #Sản_xuất_2020. #Good_Car. #Always_Like_New."
9c41905e-0ce4-4119-9e74-24764cdb093d,oto.com.vn,https://oto.com.vn/mua-ban-xe-mercedes-benz-e200-hcm/xe-mau-trang-sang-trong-aidxc22544338,1656780751.261507,mercedes benz e200 exclusive,2299000000.0,2365000000.0,2021,sedan,cũ,trong nước,thành phố hồ chí minh,,,,"⁃ Mercedes -Benz E200 EX SX 2021. ⁃ Màu trắng, nội thất đen. ⁃ Sản xuất 2021. ⁃ Xe mới lăn bánh: 10.000 cây. ⁃ Hỗ trợ trả góp toàn quốc đến 70% _ 90%giá trị xe. ⁃ Good Car cam kết: Không bị đâm đụng, không bị thủy kích, km chuẩn hộp số zin. ⁃ Xác định rõ nguồn gốc xuất xứ và đúng năm sản xuất. ⁃ Hỗ trợ hồ sơ khó, nợ xấu, hỗ trợ chứng minh thu nhập. ⁃ ĐC: 290 Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp. Hồ Chí Minh. ⁃ Hotline: 0966876509 (Tấn Phát).   #Good_Car_Always_Like_New. #Mercedes_Benz E200ex. #Sản_xuất_2021. #Good_Car. #Xeluot."
26686060-c4bc-40ae-9943-6740eacf6a4f,oto.com.vn,https://oto.com.vn/mua-ban-xe-ford-everest-ha-noi/phap-ly-ro-rang-ho-tro-tra-gop-aidxc22521512,1656780751.297761,ford everest 2.5at,548000000.0,579000000.0,2013,suv,cũ,trong nước,hà nội,cầu giấy, tự động,diesel,"Giá nay chỉ còn 5. Xx triệu. Lợi thế: – Chỉ cần khoảng 182 triệu tiền mặt là lái xe về, còn lại trả dần! – Khuyến khích các bạn mang xe đến đại lý chính hãng để kiểm tra chất lượng cho minh bạch, an tâm! Tự tin cam kết (có ký nhận văn bản). 1. Động cơ, hộp số nguyên bản (không đâm đụng, không ngập nước... ). 2. Hợp pháp lý (không tranh chấp, không cầm cố, không phạt nguội). 3. Trả góp (lãi suất tốt nhất; Thủ tục nhanh). 4. Chân thành tư vấn tất cả vấn đề cả sau khi nhận xe! Gọi ngay số điện thoại phía dưới để xem xe và lái thử."
9f9d4acb-f907-4e83-a099-8c323b6a2c59,oto.com.vn,https://oto.com.vn/mua-ban-xe-peugeot-3008-binh-duong/tang-01-nam-bao-hiem-vat-chat-xe-coupon-tri-gia-15000000d-aidxm22532053,1656780751.331911,peugeot 3008 allure,1129000000.0,1245000000.0,2022,suv,mới,trong nước,bình dương,thủ dầu một, tự động,xăng,"Peugeot 3008 - bộ 3 SUV thế hệ mới.   Giá bán: - Peugeot 3008 AT: 1 tỉ 019 triệu đồng. - Peugeot 3008 AL: 1 tỉ 129 triệu đồng. - Peugeot 3008 GT: 1 tỉ 229 triệu đồng.   Tính năng: - Cần số điện tử sang trọng. - Cửa số trời toàn cảnh hiện đại. - Cốp sau đóng mở điện, rảnh tay. - Hàng ghế trước chỉnh điện. - Sạc không dây tiện nghi. - Ngăn chứa đồ làm mát. - Lẩy chuyển số trên vô lăng. - Cảnh báo áp suất lốp. - Giới hạn tốc độ & Điều khiển hành trình Cruise Control. - Phanh an toàn chủ động. - Hỗ trợ giữ làn đường. - Hệ thống định vị và dẫn đường. - Hệ thống nhận diện biển bảo tốc độ. - Nhắc nhở người lái tập trung. - Cảnh báo điểm mù. - 12 cảm biến trước + sau.   Khuyến mại: - Bảo hành 05 năm hoặc 150.000km. - Bệ bước chân. - Bảo hiểm vật chất xe 01 năm. - Coupon dịch vụ 5.000.000 (quy đổi). - Coupon mua xe máy Django 10.000.000 (quy đổi). - Phim cách nhiệt Llumar Mỹ. - Thảm lót chân chính hãng Peugeot. - Lót cốp nhựa. - Dù che mưa chính hãng peugeot. - Xăng giao xe.   Hỗ trợ: - Tư vấn và lái thử 24/7. - Trả góp ngân hàng lên đến 80% giá trị xe tối đa 8 năm. - Hỗ trợ lái thử, kí hợp đồng tại nhà.   Liên hệ: Liên hệ em Hoa 0766577539 để được hỗ trợ. Showroom chính hãng Peugeot Bình Dương."
b43308bf-c582-45ba-ad4d-d7388c1ff8ea,oto.com.vn,https://oto.com.vn/mua-ban-xe-suzuki-super-carry-pro-ha-noi/xe-dep-khong-loi-gia-tot-aidxc22522930,1656780751.370384,suzuki super carry pro,238000000.0,242900000.0,2018,truck,cũ,nhập khẩu,hà nội,thanh xuân, tay,xăng,"Bán xe Suzuki tải Carry Pro đời 2018, màu trắng, thùng kín, xe chở hàng nhẹ nên còn rất đẹp. Với khoang lái rộng rãi tạo cảm giác thoải mái khi chạy đường dài, là dòng xe tải thương hiệu mạnh, rất được ưa chuộng trên thị trường hiện nay. - Cam kết xe không đâm đụng, không ngập nước, máy móc nguyên bản, sơn xi đẹp. Liên hệ để biết thêm thông tin chi tiết và có giá tốt."
50b7c18c-fc9b-466d-906c-86015037c367,oto.com.vn,https://oto.com.vn/mua-ban-xe-mercedes-benz-s450-ha-noi/xe-mau-den-aidxc22526836,1656780751.432023,mercedes benz s450 luxury,4660000000.0,4773000000.0,2020,sedan,cũ,trong nước,hà nội,, tự động,xăng,"- Mercedes S450 Luxury.   Sx 2020.   Màu đen/ nội thất kem.   Trang bị: Cửa sổ trời toàn cảnh, Cốp điện, 2 màn hình gối, Cam 360°, cửa Hít, Loa Burmester, ...vv.   Cam kết xe máy móc zin nguyên bản, không tai nạn, ngập nước, km zin, check hãng toàn quốc.   0969668683 E Trung."
ca8c84c3-a1c4-4a9c-affb-9d492e5efad4,oto.com.vn,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-250-ha-noi/xe-dep-va-di-rat-it-aidxc22492764,1656780751.502491,mercedes benz glk 250 4matic,810000000.0,846200000.0,2013,suv,cũ,trong nước,hà nội,, tự động,xăng,"Mình bán Mercedes-Benz GLK250 sản xuất 2013 xe chất toàn diện cả nội ngoại thất và máy gầm. Sẵn sàng phục vụ người mua đi kiểm tra bất kỳ đâu. Xe có bảo hiểm thân vỏ, ai ngồi lên cũng phải trầm trồ về độ êm ngon. Mẫu mã của 2013 cũng rất đẹp chứ không như 2010. Mong tìm được quý khách yêu thích GLK và đang tìm xe ngon."
